comment;label
minta wa dong kime hime jelek;1
woy ngentod main pb anjing v;1
reaction lagu thailand noh buat lu semua;1
astaga kuning banyak amat kaya jembut;1
bang buat video main lol dong;1
buat konten hidup diatur netizen coba;1
balik dis si domsde babi dekil;1
kan q bilangk anjingk haram nontonya;1
kenapa memek bisa ngilu ngakak anjing;1
banyak haters banyak uang ak anjing;1
rambut cukur kaya jembut keriting wkwkwk;1
buat lagu bareng gw bang v;1
lu koment jelek nambah nambahin dosa;1
ahahaha ke triger si anjing wkwk;1
wkwkwkwkwk antek antek rapstrontol pada tolol;1
juta subs potong gundul lah njing;1
bang buat video prank hey tayo;1
njing gore keluar si qory wkwk;1
anjink gw belain lw bangsat otol;1
pict lo buat bacol boleb aowkakakqk;1
mandi lu bang kmaren kucel v;1
hah intro buat karir lu naik;1
njing kontol asu kuda babi kecoa;1
kontol ributin notif gua aja anjing;1
main sirkelan lama kyk akun tutup;1
lu pernah masuk fyp gue sih;1
buzer fake acount banyak banget anjir;1
anjir banyak bgt pembela md dimari;1
kali kontenlu buat gua buang kuota;1
podcast terburik yang pernah gw tonton;1
bencong ketemu bencong jadi kek gini;1
jiji bgt liat si banci nyanyi;1
do not make stupid people famous;1
pesen kurangin main sama punya kepribadian;1
buat video kali enga deh ded;1
orang basi orang babi baby mksdnya;1
eljibiti ntransgender ntrus si benchong kuning;1
lah belom hapus anjir ih banget;1
dia ketawa buat nutupin sedihnya woi;1
hih ada cowo kek bencong kuning;1
najis bgt laki laki ky gini;1
anjir pantes aja hujat netizen wkwk;1
gw kesini cuma buat komen aja;1
smart people kalau buat ngomongin orang;1
minimal mau hina minimal ada rambut;1
makin kesini makin guna podcast anjir;1
jika setan tidak bisa menyesatkan manusia;1
kebanci bancian bebek kuning ko tayangin;1
ded berdosa buat anak orang menangis;1
bangke konten apan woi gada ilmu;1
se anjing anjing lebih anjing agung;1
podcast dlu mna motivasi nbkn ngatain;1
dedy podcast ama bencong prapatan kah;1
orang bodoh terkenal malah ngundang ragil;1
lebih ke cinta tolol si wk;1
pensi aja main podcast goship sih;1
bodo amat garugi juga cuma ilang;1
mahen kecanduan adsense lebih gila bro;1
ded sedang cosplay menjadi johny dep;1
botak bocah kuning tolol anjay slewbew;1
aq jijik lihat dia baju kuning;1
wah lawak podcast lebih ke ngehina;1
malah gibah sama bencong ded wkwkwk;1
chanel edukasi apa chanel lgbt ni;1
tiati kesombongan bisa buat lu ancur;1
baju kuning sp dh kek bencong;1
jijik gw liat tu bintang tamu;1
kenapa sekarang banyak undang lgbt y;1
player gay slalu masuk podcast ded;1
dia buat jargon jadilah smart people;1
si tulang lunak keknya buat masalah;1
gw kesini buat nyari akar masalahnya;1
anjing komen rata rata fans myden;1
makanya jarang nonton podcast ngegibahnya parah;1
terserah ded lah episode termasuk klarifikasi;1
ngapain si ded ngundang agung bencong;1
kecewa denganmu balikin narasumber lebih op;1
kynya lu yang pansos deh anjir;1
huah basi ngatain orang basi dahlah;1
itu siapa njir banci diundang kesini;1
botak pengen rasanya jadi meyden njing;1
berhenti membuat orang bodoh menjadi terkenal;1
cuan dengan cara kotor penuh hina;1
lebih dari orang bencong sih video;1
smart people berbicara sama stupid people;1
wearestandwithmayden wah jarang mampir ke chanel;1
tua bau tanah banyak gaya lu;1
itu baju kuning jijik bner liatnya;1
sedang mencari letak smart people dikonten;1
badan gedek tapi mulut kek bencong;1
apan si lu botak banyak bacot;1
gk smart konten kearah stupid lah;1
ketawanya kek kebo anjir mangap banget;1
pansos ngatain diri lu sendiri cuaks;1
bacot amat tu buanci kuning wkwk;1
oh jadi sibanci itu dedy bermasalah;1
idih si kuning keliatan bgt bong;1
najis liat laki letoy kek gini;1
agung gimick banci atau banci beneran;1
satriaruku anjir lu ada smua komen;1
ada bencong podcast ni orang wkwkwkwkw;1
agung siapa anjir laga kenal gua;1
agung karmalogy cocotnya lemes bgt najis;1
anedyarahmahutami emang bacot netizen real acount;1
jika setan tidak bisa mambuatmu jahat;1
katanya don make stupid people famous;1
makin kesini makin kesana podcast anjir;1
botak sangat bodo dalam bahasa anjai;1
miracle juice itu termasuk privasi jancoy;1
anjir ngelihat cathez kaya melihat sendiri;1
org india emg kbnykn sange sih;1
katanya lu pengen masuk podcast ded;1
hahahahahahaha ngua ngakak bulan nseru anjir;1
jarang jarang ada anak kaya gini;1
cathez cwek keturunan indo cina filiphina;1
gaya kebebasanya ternyata menyimpan suatu kepahitan;1
dedi akuarium wkwkwkwkw nonton dedi berak;1
sini sini tenangin kalau sedang sedih;1
kesini cuma buat melihat kecantikan cathez;1
anjay kata lain dari anjing lo;1
sih tang dibuat buat macem livy;1
ada anak kuntilanak tolong podcast htps;1
cathez berak ngebayangin dedy sulap wkwkwkw;1
iya asu seketika emote batu dedy;1
anjai akhirnya diundang doni corbuzier sibangke;1
nenek salah asuh kwkwkwkw ngakak bgt;1
kirain ni orang gk dibuat katanya;1
anjir mirip banget sama temen gw;1
anak jarang interaksi sama org lsg;1
katez kl bhs jawa artinya pepaya;1
kayaknya sering ngomong anjir segala macam;1
kapan bisa masuk podcast dedy corbuzier;1
orang china apa orang jawa sih;1
hahaha dedy asu asu ngakak sumpah;1
hahahaha berak liat dedhy sulap wasyu;1
ngakak ucap iya asuy iya anjey;1
dia itu susah berak masih kecil;1
aneh bingung tak terkonsep gaya bicaranya;1
njir kiarain dibuat buat beneran lho;1
setelah bertemu kates wawasan ded bertambah;1
cewek ngelem pasti gada bedanya wkwkwk;1
paham makasi buat adik chatez semangat;1
dalam hati ded anjir capek gw;1
ded sebodoh elu dalam menilai orang;1
siapa disini yang pernah berak baskom;1
perbedan bangsa r r nust bahlul;1
diluar ngomongnya positif motivasi ternyata sangean;1
berak baskom kaya scene film boboho;1
berani ngatain dedi cuma catez kwkwkwk;1
ngakak anjir lu chatez kaget menit;1
on dedy emosi karena chatez anjir;1
cina sensor masuk close the dor;1
bisa bisanya on dedy asu wkwkwk;1
ternyata gaya begajolanya sifatnya polos bgt;1
ngetik anjing game akan kena sensor;1
ih ngmong sipit gw sipit haha;1
katez jangan lupa deodoran item keteknya;1
si kates ngomong asal caplas ceplos;1
cabar ded undang tamu dari malaysia;1
kates undang ded artis ome tv;1
citato si kelek ireng kelaz katez;1
salah kates selalu ngomong ajoy wkwkwk;1
lah si dedy keturunan china senior;1
untuk cathes kurang kurangin main ml;1
lani alimah bacot deh nyepam nyepam;1
angka special buat kaum fremason dajal;1
lgbt itu lbih laknat daripd narkoboy;1
intinya lu sampah ngera anjing lu kontol;1
niat amat comen ngehina panjang lebar l;1
ikeh ikeh khimochie ngan segala bacotanya v;1
haters bacot suruh tutup akun chanel lu;1
nomor wa buat tanya cara coli benar;1
gua pengemar lu bangti jembut kratos jembutos;1
konten lu gilaa sih ontol asue asik buatin video guna anjirt;1
gara gara elu reza delete chanel babi;1
ntabs bang lang kotor anjing kontol wkwk;1
bang subs makan torpedo ama jembut tompel;1
cintai yakult mu minum usus tiap hari;1
mukanya makin mirip jembut hahaha pemakan jembut;1
konten lu gilaa sih o lim anjing mati saja sna kontol;1
emg gila ni orang kapan masuk rsj;1
orang pada buta ngatain konten lu gilaa sih o gk ganteng;1
gua coment kayak masuk kontenya konten lu gilaa sih o lim;1
menikmati ke tololan lu malah ada iklan;1
kontol gue gede bang nge gay yuk;1
gue subs dari dia masih garena anjing;1
ngakak gua liat gaya lu bicara bang;1
anda kontol itu lo anjingn segan segan;1
ric botaknya manai anjing dibelakang rumah gw;1
baca komen gw plz wkwj gw ngebacot;1
suara lo anjing berisik kuping gua anjing;1
coba buat lagu dis hater ea qmack;1
bodoh amay gw ngak liat anjink konten lu gilaa sih ontol;1
lu gila nga nyadar diri fuck you;1
muka lu ganteng vangsat santai aja anjink;1
bacot gk jelas kan lo napa gw;1
haters tolol malah tambah duit dia njer;1
kontol pantat lu bau memek bangsat v;1
santai bae makin diomongin makin bnyk duit;1
setau gw mereka melahirkan dari lobang pantat;1
kalau lo direndahin berusaha untuk tingi taik;1
ngerti knapa lu buat video bang wkwk;1
erik kontol anjing masuk neraka sana kontol;1
konten lu gilaa sih olim nyari cewe buat nyari konten wkwkwk;1
kontenya jelas anjing tapi bermutu bangsat tq;1
itu rambut alay lu ganti ngapa coy;1
mana yang hina konten lu gilaa sih ontol v haters kontol;1
terus berkarya meski para babi anjing tertawa;1
we dukung lu bang btw haters anjing;1
sumpah gw ketawa sendiri dengan bacotan berfaedah;1
njing njing komen tolol bgst ajg v;1
bangsat viar iklanya banyak outronya lama memek;1
bodo amat penting gua ke hibur a;1
zayn idrus elo yang kontol bangsat ngegas;1
konten lu gilaa sih olim taik kolap aja lu sama banser;1
woi hater anjing babi lu kontol emak;1
woy erikontol gw buat lo kaya bangsat;1
tetap semangat njing kep suport lo kntl;1
hapus chanel loe kira reza arap tolol;1
bang konten lu gilaa sih  buat vdio tutor col bgst;1
semangat terus kak walaupun banyak yang hina;1
konten lu gilaa sih o lim muka luh kaya seperma anjing;1
bang lain kali konten yang bayank bacot;1
ngakaknel pler iklan video tolol babi kontol;1
btw video lu gua download buat bacol;1
haters cuma bisa ngehina gk bisa berkarya;1
cintai haters mu minum cangkul tiap hari;1
lo ganteng sumpah uka kenapa tontong anjing;1
santai soapking soapers lu unlimited qimak wkwkwkw;1
iklan gua skip buat ganti duit ytrd;1
gila pentil lu item gede amat ajg;1
woy konten lu gilaa sih  semangat anjing balas dengan karya;1
haters masukin tong sampah aja bang ha;1
kocak ajg editanya anunya mermaidman spongebob kaowkaowk;1
lu ngemis jgb disini dijalanan aja njing;1
setuju haters konten lu gilaa sih o kayak kontol anjing like;1
buat lu pada yang nge hate konten lu gilaa sih ;1
terbangsat ngakaknya ngehate pda kocag kontol wkwkw;1
kasik bulu jembut lu aja ngehate lu;1
sub rata pada bocah chenel bodoh anjing;1
cintai haters mu panas panasin tiap hari;1
merata bocah semua anjing komen lo ric;1
ngntot sabun kontol memek jembut tempek tempek;1
gwe ngk skip iklan sama sekali anjing;1
comentnya tolol tolol tu bocah bocah kontol;1
anjing ngaksk gua rik ngliat expresilu jhaha;1
gua dukung lu nyet walaupun lu kontol;1
jangan banyak bacot anjing anti baper bangsat;1
yang ngehate mungkin fans si anjing bro;1
anjing rip telinga gw dwtik pertama kontol;1
tolong buat music bang lagu elo mendidik;1
abay boljug orang sange chanelnya tentang blackpink;1
mungkin mereka punya kontol memek punya jembut;1
kalau koment mikir dulu kontol haters anjing;1
anjing kontol bangsat bermutu mati aja anjing;1
asu haters lo makin panas neh liat;1
setai tainya lebih lu kntl read kentul;1
erik anjing kau lah mod ku bangsat;1
hate coment komentar tolol asal meluapkan emosi;1
lu yang gila puki kau babi trigered;1
lyufid ytg ada arap ada rewind tolol;1
geblek lu bang masih nonton dasar haters;1
oy ericontol kata lu bulshit semua anjing;1
tanpa kalian sadari para haters masuk komen;1
bang semangat buat youtube rewind semangataturanmahlusirikamabangkonten lu gilaa sih olim makanyakerjadher;1
buat distrack aja buat para haters lim;1
chanel nga berfaedah asu kontol memek jembut;1
anjir terakiran aja ada iklan anjir wkwkw;1
halah mending makan jembut pasion lu disitu;1
konten lu gilaa sih  pantat tebel sma komen macam itu;1
dhea gomez wkwkwk emang jelek kimi hime;1
inget janji rick juta subs botak anjing;1
semua kata elu itu bacot ngentod bacot;1
bangsat lu anjay masih hidup lo kontol;1
rapstronot semua tu pasti banci banci semua;1
ajakin ai tompel rik kan bacot warbyasah;1
jangan masukin hati kata kata haters tod;1
anjing jes pros lim kuontol susu manis;1
gua subscribe lo karena konten ngakak anjing;1
hatersnya lu pada nampilin kebodohnya anjir kwkwk;1
ternyata haters lo kebanyakan orang idiot ehe;1
makasih rick gw rasa video buat gw;1
chalenge makan taik sendiri yang setuju like;1
konten lu gilaa sih o lu katain begitu nge pek tolol;1
erikontol cewek lu lonte atau apa sih;1
pemakan jembudmana juga dia pantad tertebal v;1
bang jadi sasuke lah rambut panjang tu;1
bangsat rewind ngak ada rapyourbae jadinya jelek;1
rik lu gila terinspirasi sama pink guy;1
kebanyakan hetersnya tolol ampe ke dna h;1
wo emang lu bang youtubers berpantat tebal;1
nge cat jembut brp duit bang rambut;1
kasihan buat para haters makin sakit hati;1
lu ganteng rik sory gua bukan homo;1
h mandi lu bang kmaren kucel v;1
gw lg berak anjing lo anak lonte;1
jijik nonton videonya gk berpendidikan unsuscrober aja;1
yang like komen gue doain masuk surga;1
undang pemain para pencari tuhan jilid dong;1
elah si banci ama si botak citer;1
jangan samain semua orang sama bakal sesuai;1
gw liat sih kaya kasus hari jisun;1
bener sih podcast itu sekarang jadi bulshit;1
sekarang terkenal berlandaskan masuk fyp apa kagak;1
heleh emang dasarnya mayden sombong banget pansos;1
konten cuma buat gibahin orang ada aja;1
gay lu marahin npedofil lu ikutin perintahnya;1
bused undang smngat bgt buat ngegibahin orng;1
viewernya turun mkanya buat podcst ngrndahin org;1
baju kuning kaya taik gue tadi bauh;1
baru awal males nonton bencongnya brisik bgt;1
kuy buat tinju rb siap nonton fix;1
efek gedang klutuk sirah botak kempling mantuk;1
gue agung itu gini cuma buat konten;1
satu bencong satunya orang berotot mirip gay;1
don make stupid people famous katanya npfth;1
menurut buat mayden usah lawan atau dibalas;1
diatas lupa waktu main sulap kep calm;1
level edukasi anda terlihat dari gaya anda;1
buat para pemuja meyden pahami kata ded;1
ni timbang fans si didin buanyak bacot;1
itu baju kuning bencong atau laki wkwk;1
adick adick pemuja esprot kebnykan main game;1
jujur gw kenal pke baju kuning anjg;1
rpovirgo geblek nembah tu tuhan bukan orang;1
no orang siapa shi nbanci dri mana;1
parah lo nyindir aja segitunya kaya banci;1
emang bedanya orang sama mimi peri apa;1
masuk akal sih kenapa up podcast awal;1
mereka tertawa lepas ntapi gw malah jijik;1
jijik itu cowo melambai diksh pangung najis;1
badan gede mulut kek banci canda banci;1
ih kayak ibu ibu ngerumpi banci banci;1
gw aja kenal sapa guest itu anjir;1
sikuning tiap pagi kluar dri pantat gua;1
komedian indo banyak niat buat hiburan mah;1
apabila orang orang munafik datang kepadamu muhamad;1
skrng making stupid people to be famous;1
apa sih alay bat kelakuan baju kuning;1
smart people more like idiot people lmao;1
ingat untuk sadar akan kekurangan masing masing;1
ded mending lo balik main sulap blog;1
bintang tamu lekong mulut lemes jijik liat;1
ingat kalau cina orang bencong harus bunuh;1
lanjut making stupid people famous penting cuan;1
bisa podcast jadi gajelas gara agung banci;1
pantesan rame rupanya podcast sama banci aowkaowkoakw;1
sdah hilangnya ndont make stupid people famous;1
vidio dibuat cuman buat gibahin orang lain;1
ih yang baju kuning kek banci bat;1
stupid people menurut lu kyk gimana sih;1
itu baju kuning sape sih najis bngt;1
orang smart itu bakalan nyari bencong wkwk;1
laki emng kena ghibah melebihi emak anjir;1
mw banci mampu beli wig sm krudung;1
kebanyakan main sama bencong sih lu ded;1
smart people pembodohan ngegibah orang bisanya wkwkw;1
lu pikir lo siape sombong amat cong;1
konten yang sangat bermanfat buat orang gila;1
bisa mikir dia perasan orang dibuat gimana;1
meiden siapa sih gk kenal njing wkwkw;1
baru kali sejijik itu nonton podcast dad;1
ada babi peliharan botak cina kasih dong;1
serang aja suma cewek botak tolol citer;1
mending jual perawan anjing drpd jual pulau;1
tutor podcast isinya gibah jelekin orang dong;1
komen anti botak adalah fans tiktololers dengki;1
gua balik kesini cuman buat laporin video;1
mending takedown aja juga kaya kasus kpop;1
deni gunanya lu masuk islam apasih anjir;1
lah kenapa kita gabole begaul ama bencong;1
gue termasuk orang bisa cuma sepihak sih;1
lalu kata don make famous stupid people;1
gk ada bedanya sama pengadu domba unsub;1
laki beneran gw sih liatnya banci duanya;1
podcast smart people menjadi podcast stupid people;1
itu kek bencong siapa si bawa kecrekan;1
suroboyo kalau ngomong nge gas terus njancuk;1
chatez salah asuh kata dedy itu bener;1
iya asu enteng bet njir ngomongnya wk;1
balik ia yang konyol ternyeta hati lembut;1
balik ia yang konyol ternyeta hati lembut;1
ngatain anjing ke orang lebih tua parah;1
frontal itu asiktapi filternya agak rusak wkwkwk;1
sumpah ngakak berak baskom sambil nonton dedy;1
duetin sama lord dustin ramai nie kek;1
cah cilik ki pantese youtube kids tolol;1
minimal kalau bicara sambil melek dasar china;1
cape aing ngadengekeun na tapi ngakak anjing;1
cewek betulan polos atau pura tolol sih;1
biasa modelan kaya sekalinya beraksi barbar bro;1
dedy corbuzier dengerin ocehan bocil ngigo anjir;1
anjir makan scane bahas ek tpi jijik;1
gw sbagai sejenis sama pelaku juga jijik;1
pengemar ketiz dri awal main ome pasti;1
satu satunya yang mangil dedy asu wkwkwk;1
anak asuhan nenek pasti ngerti sama kesedihanya;1
masa mangil ded dengab kata asu anjir;1
baru ni orang yang berani ngatain dedy;1
gimana konsepnya mau nikah mau buat anak;1
baru awal gila retseleting kebuka bos bos;1
ngakak berak baskom sambil liat pesulap dedikobuser;1
anjir nangis gw ded juara kesebelasan emng;1
siapa disini selain cathez berak baskom woe;1
ribut gara ngomongin berak sambil nonton tv;1
dibalik sifat tolol tersimpan hati yang rapuh;1
ada istilah aseksual mungkin cathez salah satunya;1
oalah masuk close the dor juga cathez;1
mas dedy wawancara ma orang munafik spt;1
ngangkak bahas nonton on dedy sambil berak;1
dedy kata kata kasar langsung gas titit;1
wkwkwkwk nbkin ngakak cateis nhahahah nsumph polos;1
sosmed emang byk dampak buruk buat anak;1
kates katanya mau istri ke gus samsudin;1
mampus lu cathez kena hajar sama dedi;1
cobain main ome sekali sekali buat konten;1
kangen perhatian dari org tua sih kates;1
ded ksh wejangan main tv ome mulu;1
kurusnya kayak tapi dy imut amit amit;1
kates kmu gemas bgt sih kaya bayi;1
wanjire polos amat ni anak patut lestarikanm;1
katez ada apa biasakan jngn dipendam cantik;1
ganti penyebutan tolol dengan kata kocak anjoy;1
godipret punya cewek bahkan sebelum kenal kates;1
alvin andreas alay bet lu gblk wkwkwk;1
nonton cathez seru cuma cepet pegel anjir;1
parah dedy buat nangis anak kecil wkwk;1
salah satu tayangan yang membuat berpikir banyak;1
weh weh weh kates msk konten ded;1
cathes punya ibu ayahnya juga jarang dirumah;1
suruh dedy main ome tv gimana wkwkwkwk;1
bahaya orang buat generasi penerus negara percayalah;1
ngaruh mah nmalah seneng dia katain kek;1
betul bang lanjutin aja karya lu bangtakatai konten lu gilaa sih ;1
haters ngebuat vidio pasti haters sama temanya haters;1
video lama belum upload terus baru upload anjir;1
mati aj lu bngsat sesat chanel lu anjing;1
serah dia lah mau buat vidio apa bego;1
hahaha tidak ada larangan membuat konten yang tolol;1
bangsat lu gue sumpahin ngak masuk surga anjing;1
jadi youtuber gaharus ngehina yang lain lah pepek;1
part mana anjing ngetod tolol ngakak anjing guwa;1
albar turnama tm gelud lah haters miskin babi;1
konten lu gilaa sih o lim no limit pros wkwkw asu asu;1
muka lu kaya kontol lu da bener entot;1
konten lu gilaa sih ontol anjing lu tu keluar dari burid anjing;1
rik gw kangen lu main pb asli rik;1
gini buat haters konten lu gilaa sih olim komen mikir dulu bajingan;1
asik gaya low kon gw ska gya low;1
rick muka lo kayak anjing dibelakang rumah gw;1
gw nonton video lo gua skip iklanya anjing;1
gblk ngemis like anak tolol sampe dna njing;1
oy cebong lo kenal mak lo kaga oy;1
lo seksi kayak marco asitenya maile hahaha tempe;1
ngentod wkwkwkin konten berfaedah hahah dasar kafir laknatilah;1
dasar netijen bar bar bisanya menghina berkarya kaga;1
woy kapan lu tutup chanel lo woy anjing;1
dimana mana orang video pasti bacot lah kwkwk;1
ah kontol gabakal masuk surga lo ajg bgst;1
bang lo kaya baru keluar wkwkw lo jijik;1
m subs lu janji botak setan mana janji;1
semena mena anjg wkwkwkw gegabah lu jangan wkwkwk;1
gideon asah hahahaha iya emang tolol haters itu;1
bacot lu ajg ngedis idola gua si arap;1
yt anjing lu bang dasr abng memei kontol;1
bang gua kangen lu main pb lgi v;1
haters coment ngehina ketemu langsung minta foto lol;1
anjing gw paling benci nonton lu gada iklanya;1
konten lu gilaa sih  mirip pemain bola adam alis bhayangkara fc;1
inilah bunda efek daki selangkangan disuruh chanel youtube;1
kontol ngentod gua ngakak lebih toxic lgi dong;1
gw ikut ngehate ah supaya masuk you tube;1
yang dulunya macam mulai jilat pantat gua cintai;1
sprigtrap woi wiliam gua michael anak lu anjing;1
wowkwowk makasih ama haters nge bantu buat konten;1
anjing ngakak sumpah liat reaction lu ajg v;1
satria sugiharto salah malah ngegas dasar orang tolol;1
mereka iri liat kontol lu yang besar bang;1
bang ome tv lg bng setuju like njing;1
bodoamat gua subs gua ngakak btw lu ganteng;1
back ke pb aja gk ada hate bangsat;1
menarik kapan ada yutuber baca bacotan haters hewhew;1
tenang aja bang karena haters membuat lu kaya;1
toxic kontol memek basah memek kering pentil jembut;1
bang buat prank dong plis yang setuju like;1
mempan anjir erico lim katain orang kebal jir;1
kalian sosmed ngehina konten lu gilaa sih o mulu ngatain itu lah;1
konten lu gilaa sih ontolim ganteng njing bakal dapet duit lah bego;1
bang buat vidio makan roti pakek sperma bang;1
percuma jadi haters tolol lo tetap miskin anjink;1
emng ngomong anjing sma bngsd cmn arab bleh;1
ato gw ngehina lu aja masuk video lu;1
dia bukan para soapers anjing makanya dia bacot;1
intinya lu tetap semangat aja buat vidio bg;1
anjing kau haters konten lu gilaa sih o abang w taikchanel pendidikan;1
bang gua mau jdi murid didik lo njing;1
coment hate buat orang yang iri sama lo;1
lo ngatain eric malah eric jadi kaya tong;1
video jujur gk ada iklan gua skip anjing;1
jhoe ntn wah kecil pernah ngentod wah gilkonten lu gilaa sih olim;1
percuma ngehate konten lu gilaa sih  kan pantat dia tebelnya cm;1
cintai usus mu minum haters setiap hari v;1
iklan gue skip sering in buat video tod;1
rick buat konten ama tompel paling jijik kwkwkw;1
my king konten ama tompel paling jijik kwkwkw;1
mnt cukup anjing jam lah ngakak gw akmj;1
konten lu gilaa sih  banyak haters malah makin tajir goblog wkwkwkwk;1
bacot ngentod tumbenan baca coment hater berfaedah kwkwkwk;1
orang ngehina konten lu gilaa sih  konten lu gilaa sih  auto ketawa ketawa aja;1
anda ingin pemes buruan coment hina konten lu gilaa sih o lim;1
buat lg bang memang seru sih baca komen;1
ngakak anjing haters makin lama makin goblog wkwkwkwk;1
heters membuat konten lu gilaa sih o lim jadi kaya setuju like;1
gila lo rik lo inspiration gw bngt kontol;1
duitnya ngalir terus ric kwkwkw kontol lu kwkwkw;1
gua pengen masuk read hater coment lu tod;1
gua malah ngakak bangsat bngst emg eriko lim;1
buat haters lebih keras no skip dahalah lo;1
wkwkw bangsat lu lim h mao insap wkwkwkw;1
yucuber pantat e r e b a l;1
upload vidio ngentod lo rick yang setuju like;1
haters auto kesel ke triger mampus kau haters;1
pendidikan sejak tk orang indonesia ngilangin sifat buly;1
hate comen nyemangatin konten lu gilaa sih  buat konten adsanse cuk;1
biarin bang semaki lu hina semakin banyak liat;1
bawa bawa qorygore lu bangsat my president itu;1
orang pantat tebel ers lu daftar berapa duit;1
my soapking juta subscriber botak please don bulshit;1
bgitu bodoh haters coment lo konten lu gilaa sih o tambah berkembang;1
ko buat konten love haters lah seru wkwk;1
sabar aja bang walaupun banyak yang ngehina lu;1
sumpah gw nga berhemti ngakak liat foto bangsat;1
muka konten lu gilaa sih olim ganteng ea kimak v kayak babi;1
bang konten ngewe ama pacar barunya dong greget;1
makin omongin makin banyak duit ngentotam apan anjing;1
pingin heaters lu aja ah berfaedah bau memek;1
buat para haters ada satu kata buat kalean;1
santai bang gw sini ngrasa terhibur sama lu;1
mending lu konten menjijikan aja lim seru berfaedah;1
nyet react lagu wikwikwik ada adegan ngeuenya dong;1
woy konten lu gilaa sih o lim bangsat lu kapan botak anjing;1
fight i masukin hati kata kata haters tod;1
rik buat distrack buat haters sekali bahasa ingrismu;1
akhirnya komen gw masuk youtube konten lu gilaa sih olim aja hahahaha;1
sumpah bang erik ganteng gila kaya pantat kuda;1
semakin lu hina dia semakin banyak duit haha;1
betul bang pedulikan para botol bacotnya minta ampun;1
dibacotin haters kata katain jadin adsense aja v;1
haternya tolol subs jt itu jutan rupiah gblk;1
haters tolol gada otak micin bego autiz nolep;1
ibu lu ngentot ama anjing kontol muka asu;1
ilham wibowo anak sampah lo bowo bowo anjing;1
mampos lu gk dpt adsenes kntl miskin lu;1
woe buat yang konten lu gilaa sih olim beli subscriber gw pendukung;1
bang main fortnite bang kaya ra your e;1
iya sayang lu ganteng bat buat uwe p;1
bodo amat anjeng penting rajin buat konten aja;1
akhirnya konten lu gilaa sih o lim buat q a juga v;1
haters ngeroast konten lu gilaa sih o kebal pantek bakal kebakar ngentod;1
gw mau email tapi lupa chanelnya ada v;1
lese lese lesele lese no more lese titiritititirititititiritiritit;1
percuma first kntl lo liat ful anjg ji;1
jangankan meyden w aj gtau lu sapa najis;1
dont make stupid people famous itu kata mu;1
pintar belum tentu cerdas takdir adalah kita membuat;1
pinter banget emang nyari temen buat gibah podcast;1
dari abu hurairah berkata rasululah pernah mendapat pertanyan;1
makin sini podcast kek bukan buat smartpeople lg;1
inikah podcast smart people nyang ada stupid people;1
sedang melihat tanah yang iri sama tanah lain;1
dont make stupid people famous ndid remember that;1
selalu mlers najis liat beginian maen nyindir konten;1
aneh bgt yakan ngeliat satu warna taik bencis;1
lekas sembuh buat podcastnya ded semoga kaya gini;1
jadi sering kasih pangung buat model begini apa;1
siapa sih baju kuning banci bgt tub org;1
dindi sama si bencong kayak perempuan ampun de;1
mas islam itu enga ajarin buat ngerendahin seseorang;1
intinya buat fans si ada salam dari gw;1
kecewa sama podcast sekarang makin lama makin stupid;1
masih aja ngundang orang kek gini jijik bgt;1
padahal laki kayak banci ngomongin orang lain podcast;1
yang berawal toxic akan berakhir toxic smart thinking;1
dari perbincanganya si meyden anaknya memang agak sombong;1
org kuper ngomong memng membagongkan main blom jauh;1
gila sih isi komentar isinya kebanyakan hate komen;1
ngeri liat gerak gerik bencong asli gmna gtu;1
jujur aja rada aneh sih liat ni kasus;1
gaya elite ekonomi sulit ngomong selangit nemang bulshit;1
gatain org lebih haram hasilnya daripada jual keperawanan;1
belum sisi gelap gamers bisa ngilangin akun sosmed;1
ngatain orang kocak combo sama ngondek perfect idiot;1
dia siapa si asu yang bawa kicrik kicrik;1
wkwk lebih jijik liat cowo kek elu sih;1
ih gila si siapa ng jatuh mentalnya gt;1
gila sih omongan botak sejati pedesnya main main;1
sampah masuknya sampah keluarnya sampah youtube sampah hahaha;1
baju kuning siapa si anjir lemes bgt keknya;1
anjir gw kaga apa masalah aslinya bodo amat;1
harap bini kau main laki kat belakang ko;1
harap bini kau main laki kat belakang ko;1
podcast sering munculin kontroversi dri awal mula lgbt;1
mualaf istiqomah dengan mualaf munafik sangat terlihat perbedanya;1
baju kuning siapa sih belagu banget gaya sampah;1
sumpah jijik liat tu orang kuning kek ta;1
jika setan tidak bisa membuat mu berbuat salah;1
minta maf tapi take down gila sih wkwk;1
bukan satu orang basi tapi satu orang banci;1
soalnya vidio podcastnya maiden ama pakuito gk tayangin;1
gua ngerasa malah si bebek yang pansos bangke;1
kurang bahan ded buat konten jelas kayak gini;1
oh dedy ngundang letoy buat cari duit aja;1
don make stupid people famous yes are rmember;1
jika mahu jual perawan ramai aja artis artis;1
dont make stupid people to be famous katanya;1
gila nyari duit dari masalah masa lalu orang;1
wkw bangsat marah lo gua kata in bangsat;1
kaos kuning itu siapa sih kek bencong citayem;1
ibarat itu monyet katain membahas ikutan jadi monyet;1
ketika seorang wanita menangis karena perbuatan seorang lelaki;1
gua aja kenal lo hadeh so bat najis;1
siapa sih kuning emng pernah masuk fyp lu;1
omongin menit ke bener bgt sih buat diomongin;1
kasian anjir dia ngapa ngapain ke elu padahal;1
apakah harus ngejelek jelekin orang untuk mencari adsense;1
